date,ticker,prev_close,open,high,low,close,volume,prev_volume,vwap,n_transactions,gap_pct,gap_direction,day_return_pct,day_range_pct,max_runup_pct,max_drawdown_pct,gap_filled,vol_ratio,close_vs_open,sector,sic_code,market_cap,shares_outstanding,primary_exchange,ticker_type,float_millions,mcap_millions,dollar_volume,dollar_volume_millions,turnover_ratio,first_5m_ret,first_15m_ret,first_30m_ret,first_60m_ret,max_runup_from_open,max_dd_from_open,time_to_hod_bars,time_to_hod_pct,reversion_from_hod_pct,gap_fill_pct,first_30m_vol_pct,first_60m_vol_pct,vol_decay_ratio,first_30m_range_pct,close_in_range_pct,green_bar_pct,opening_ramp_bars,opening_ramp_body_pct,avg_bar_range_pct,intraday_error
2025-05-01,ARXRF,0.0111,0.0145,0.015,0.0145,0.015,89400,100,0.0145,3,30.59,up,3.48,3.48,3.48,0.0,0,894.0,green,,,,,OTC Link,OS,,,1296.3,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-01,INTI,0.0616,0.0421,0.05,0.0421,0.05,90426,2000,0.05,5,-31.6,down,18.76,18.76,18.76,0.0,0,45.21,green,,,,,OTC Link,CS,,,4521.3,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-01,ARVN,9.62,6.36,7.41,6.23,7.23,16808181,1524126,6.9294,125851,-33.89,down,13.68,18.55,16.51,-2.04,0,11.03,green,PHARMACEUTICAL PREPARATIONS,2834,884580588.51,63960997.0,XNAS,CS,63.96,884.58,116470609.42140001,116.47,0.26,2.67,7.35,5.35,9.98,16.51,-2.04,318.0,81.7,-2.7,32.2,27.7,37.7,0.449,60.2,83.1,44.2,0.0,0.0,2.015,
2025-05-01,ALLIF,0.15,0.099,0.1,0.085,0.085,152281,50000,0.0985,32,-34.0,down,-14.14,15.15,1.01,-14.14,0,3.05,red,,,,,OTC Link,OS,,,14999.6785,0.01,,-1.01,-14.14,-14.14,-14.14,1.01,-14.14,0.0,0.0,-15.0,2.0,100.0,100.0,1.0,100.0,0.0,16.7,1.0,1.01,0.505,
2025-05-01,XOSWW,0.0148,0.0097,0.0103,0.0096,0.01,52097,37275,0.0097,44,-34.46,down,3.09,7.22,6.19,-1.03,0,1.4,green,MOTOR VEHICLE PARTS & ACCESSORIES,3714,,,XNAS,WARRANT,,,505.34090000000003,0.0,,-1.03,3.09,3.09,3.09,6.19,-1.03,12.0,80.0,-2.91,11.8,100.0,100.0,1.0,70.0,40.0,6.7,0.0,0.0,0.55,
2025-05-01,DWAY,0.0369,0.02,0.0469,0.02,0.0469,100100,49127,0.02,2,-45.8,down,134.5,134.5,134.5,0.0,1,2.04,green,,,,,OTC Link,CS,,,2002.0,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-01,CEOS,0.014,0.0073,0.014,0.0073,0.0135,70000,101953,0.0127,5,-47.86,down,84.93,91.78,91.78,0.0,1,0.69,green,,,,,OTC Link,CS,,,889.0,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-01,TAWNF,0.03,0.01,0.011,0.01,0.01,1402550,332520,0.01,12,-66.67,down,0.0,10.0,10.0,0.0,0,4.22,doji,,,,,OTC Link,OS,,,14025.5,0.01,,0.0,0.0,0.0,0.0,10.0,0.0,1.0,20.0,-9.09,5.0,100.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,
2025-05-01,VJTTY,0.0975,0.015,0.04,0.015,0.015,71593,330,0.0158,11,-84.62,down,0.0,166.67,166.67,0.0,0,216.95,doji,,,,,,unknown,,,1131.1694000000002,0.0,,0.0,0.0,0.0,0.0,166.67,0.0,1.0,12.5,-62.5,30.3,100.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,
2025-05-02,KIDZW,0.2023,0.39,0.42,0.191,0.2204,4798472,5931764,0.3044,5576,92.78,up,-43.49,58.72,7.69,-51.03,1,0.81,red,SERVICES-EDUCATIONAL SERVICES,8200,,17250000.0,XNAS,WARRANT,17.25,,1460654.8768,1.46,0.28,-15.38,-4.23,-38.46,-46.15,7.69,-51.03,217.0,68.5,-47.52,100.0,17.8,22.4,1.023,74.2,12.8,36.3,0.0,0.0,5.83,
2025-05-02,DTREF,0.0078,0.015,0.03,0.011,0.0195,24155525,9538841,0.02,450,92.31,up,30.0,126.67,100.0,-26.67,0,2.53,green,,,,,OTC Link,OS,,,483110.5,0.48,,26.67,36.0,28.0,4.0,100.0,-26.67,0.0,0.0,-35.0,55.6,29.4,38.0,0.966,100.0,44.7,15.2,1.0,7.33,17.178,
2025-05-02,RSLS,1.356,2.1956,2.2552,1.5608,1.68,31320680,337151,1.9932,185768,61.92,up,-23.48,31.63,2.71,-28.91,0,92.9,red,,,,,,unknown,,,62428379.376,62.43,,-2.95,-15.12,-12.02,-14.32,2.71,-28.91,1.0,0.3,-26.39,75.6,44.6,71.1,0.049,64.2,14.3,46.2,0.0,0.0,3.711,
2025-05-02,VAPR,0.01,0.015,0.015,0.0094,0.012,105600,559,0.0099,15,50.0,up,-20.33,37.33,0.0,-37.33,1,188.91,red,,,,,OTC Link,CS,,,1045.44,0.0,,-0.67,-20.0,-20.0,-20.0,0.0,-37.33,0.0,0.0,-20.0,100.0,100.0,100.0,1.0,100.0,46.4,16.7,0.0,0.0,0.889,
2025-05-02,ADNWW,0.0061,0.0091,0.0095,0.008,0.0095,122236,104973,0.0089,104,49.18,up,4.4,16.48,4.4,-12.09,0,1.16,green,,,,,,unknown,,,1087.9004,0.0,,-1.1,-3.3,1.1,4.4,4.4,-12.09,26.0,83.9,0.0,36.7,99.3,100.0,1.0,100.0,100.0,22.6,1.0,1.1,0.256,
2025-05-02,GETR,0.019,0.0278,0.0278,0.0141,0.0188,120235,51650,0.0194,21,46.32,up,-32.37,49.28,0.0,-49.28,1,2.33,red,,,,,OTC Link,CS,,,2332.559,0.0,,-47.48,-32.37,-32.37,-32.37,0.0,-49.28,0.0,0.0,-32.37,100.0,100.0,100.0,1.0,100.0,34.3,12.5,0.0,0.0,5.261,
2025-05-02,CNEY,3.545,5.1325,5.325,3.7775,4.125,6200203,443396,5.6225,196647,44.78,up,-19.63,30.15,3.75,-26.4,0,13.98,red,,,4923598.378,7358421.0,XNAS,CS,7.36,4.92,34860641.3675,34.86,0.84,-9.79,-9.64,-14.42,-17.92,3.75,-26.4,1.0,0.3,-21.27,85.4,35.2,53.5,0.171,63.8,26.8,44.1,0.0,0.0,2.218,
2025-05-02,ENGCQ,0.035,0.05,0.05,0.0268,0.03,55454,43352,0.0299,15,42.86,up,-40.0,46.4,0.0,-46.4,1,1.28,red,,,,,,unknown,,,1658.0746,0.0,,-46.4,-40.0,-40.0,-40.0,0.0,-46.4,0.0,0.0,-40.0,100.0,100.0,100.0,1.0,100.0,13.8,11.1,0.0,0.0,0.156,
2025-05-02,IBO,0.4,0.55,0.939,0.46,0.748,191836868,519492,0.7507,324604,37.5,up,36.0,87.09,70.73,-16.36,0,369.28,green,PHARMACEUTICAL PREPARATIONS,2834,63609708.448,12185412.0,XASE,CS,12.19,63.61,144011936.80760002,144.01,15.74,-10.96,-3.16,45.45,36.36,70.73,-16.36,117.0,30.0,-20.88,60.0,12.1,38.2,0.165,75.2,59.1,47.4,0.0,0.0,7.609,
2025-05-02,CWGYF,0.0202,0.0275,0.035,0.02,0.0232,67468,47940,0.0271,11,36.14,up,-15.64,54.55,27.27,-27.27,1,1.41,red,,,,,OTC Link,OS,,,1828.3827999999999,0.0,,-1.82,-15.64,-15.64,-15.64,27.27,-27.27,2.0,28.6,-33.71,100.0,100.0,100.0,1.0,100.0,21.3,0.0,0.0,0.0,8.571,
2025-05-02,OVTZ,0.0335,0.0442,0.0442,0.033,0.0368,55200,1645,0.0409,6,31.94,up,-16.79,25.34,0.0,-25.34,1,33.56,red,,,,,OTC Link,OS,,,2257.68,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-02,VMNT,0.09,0.0602,0.0998,0.0602,0.088,117357,500,0.0726,26,-33.11,down,46.18,65.78,65.78,0.0,1,234.71,green,,,,,OTC Link,CS,,,8520.118199999999,0.01,,1.33,46.18,46.18,46.18,65.78,0.0,2.0,15.4,-11.82,100.0,100.0,100.0,1.0,100.0,70.2,23.1,0.0,0.0,7.066,
2025-05-02,DPRO,2.875,1.91,2.0,1.67,1.94,2148950,113911,1.8286,11011,-33.57,down,1.57,17.28,4.71,-12.57,0,18.87,green,,,220693733.82,22499336.0,XNAS,CS,22.5,220.69,3929569.97,3.93,0.1,-1.83,-2.62,-8.9,-5.76,4.71,-12.57,0.0,0.0,-3.25,9.3,22.9,35.7,0.247,90.9,80.3,34.4,2.0,3.66,1.673,
2025-05-02,HAMRF,0.0575,0.038,0.0575,0.038,0.0575,140008,28150,0.0408,19,-33.91,down,51.32,51.32,51.32,0.0,1,4.97,green,,,,,OTC Link,OS,,,5712.326400000001,0.01,,5.26,51.32,51.32,51.32,51.32,0.0,8.0,66.7,0.0,100.0,100.0,100.0,1.0,100.0,100.0,0.0,0.0,0.0,0.439,
2025-05-02,STGZ,0.0221,0.0142,0.0385,0.0138,0.0375,50425,74000,0.0264,14,-35.75,down,164.08,173.94,171.13,-2.82,1,0.68,green,,,,,OTC Link,CS,,,1331.22,0.0,,167.61,164.08,164.08,164.08,171.13,-2.82,2.0,22.2,-2.6,100.0,100.0,100.0,1.0,100.0,96.0,44.4,4.0,159.15,17.684,
2025-05-02,BBRRF,0.0108,0.006,0.01,0.006,0.0099,140000,14537,0.0092,7,-44.44,down,65.0,66.67,66.67,0.0,0,9.63,green,,,,,OTC Link,OS,,,1288.0,0.0,,41.67,65.0,65.0,65.0,66.67,0.0,3.0,50.0,-1.0,83.3,100.0,100.0,1.0,100.0,97.5,16.7,0.0,0.0,4.167,
2025-05-02,FOBIF,0.0299,0.0164,0.0164,0.0115,0.0115,213638,190957,0.0157,10,-45.15,down,-30.18,30.18,0.0,-30.18,0,1.12,red,,,,,OTC Link,OS,,,3354.1166,0.0,,-9.76,-29.88,-29.88,-29.88,0.0,-29.88,0.0,0.0,-29.88,0.0,100.0,100.0,1.0,100.0,0.0,33.3,0.0,0.0,3.76,
2025-05-02,PAPL,0.1955,0.105,0.1379,0.105,0.1372,19933926,7717616,0.1355,23072,-46.28,down,30.67,31.33,31.33,0.0,0,2.58,green,FINANCE SERVICES,6199,16840224.2205,26088651.0,XASE,CS,26.09,16.84,2701046.973,2.7,0.76,4.67,13.05,6.38,8.86,31.33,0.0,354.0,92.7,-0.44,36.4,33.6,46.2,0.207,54.7,98.2,35.1,3.0,4.48,2.41,
2025-05-05,GPUS,1.37,3.17,9.08,2.9401,7.75,298219477,74391,5.8623,1800417,131.39,up,144.48,193.69,186.44,-7.25,0,4008.81,green,OIL & GAS FIELD MACHINERY & EQUIPMENT,3533,64221817.3455,343453412.0,XASE,CS,343.45,64.22,1748252040.0171,1748.25,0.87,6.78,9.78,43.53,55.99,186.44,-7.25,376.0,96.4,-15.42,12.8,18.8,30.3,0.25,32.6,77.2,50.8,1.0,2.84,9.317,
2025-05-05,BCNWF,0.0833,0.186,0.186,0.0783,0.0825,134046,77355,0.091,35,123.29,up,-55.65,57.9,0.0,-57.9,1,1.73,red,,,,,OTC Link,OS,,,12198.186,0.01,,-56.99,-43.01,-55.65,-55.65,0.0,-57.9,0.0,0.0,-55.65,100.0,100.0,100.0,1.0,100.0,3.9,0.0,0.0,0.0,0.032,
2025-05-05,NITO,9.905,21.756,29.4,16.478,23.8,17177560,2629698,21.3815,847114,119.65,up,9.4,59.4,35.14,-24.26,0,6.53,green,,,,,,unknown,,,367281999.14,367.28,,-9.54,-5.47,-20.17,-13.27,35.14,-24.26,184.0,47.2,-20.81,44.5,14.8,20.5,0.293,43.5,52.7,48.7,0.0,0.0,4.18,
2025-05-05,LBUY,0.024,0.042,0.042,0.0201,0.0205,58002,140919,0.0313,9,75.0,up,-51.19,52.14,0.0,-52.14,1,0.41,red,,,,,OTC Link,CS,,,1815.4626,0.0,,-52.14,-51.19,-51.19,-51.19,0.0,-52.14,0.0,0.0,-51.19,100.0,100.0,100.0,1.0,100.0,1.8,0.0,0.0,0.0,0.0,
2025-05-05,RGRLF,0.0394,0.0587,0.0587,0.0394,0.0396,86356,124630,0.0477,24,48.86,up,-32.57,32.91,0.09,-32.82,1,0.69,red,,,,,OTC Link,OS,,,4119.1812,0.0,,-25.04,-32.54,-32.54,-32.54,0.0,-32.88,0.0,0.0,-32.54,100.0,100.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,2.714,
2025-05-05,PANXF,0.0549,0.0786,0.0806,0.067,0.067,97005,90000,0.0734,15,43.3,up,-14.69,17.24,2.54,-14.69,0,1.08,red,,,,,OTC Link,OS,,,7120.167,0.01,,-7.25,-14.63,-14.63,-14.63,2.54,-14.63,6.0,46.2,-16.75,48.5,100.0,100.0,1.0,100.0,0.0,7.7,0.0,0.0,0.215,
2025-05-05,IPNFF,0.021,0.0299,0.0299,0.022,0.0269,114834,54621,0.0268,8,42.38,up,-10.03,26.42,0.0,-26.42,0,2.1,red,,,,,OTC Link,OS,,,3077.5512,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-05,FOBIF,0.0115,0.0163,0.0163,0.012,0.012,161287,213638,0.0163,6,42.36,up,-26.69,26.69,0.0,-26.69,0,0.75,red,,,,,OTC Link,OS,,,2628.9781,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-05,TKOI,0.0064,0.0086,0.0099,0.008,0.008,275226,600,0.0081,5,33.59,up,-6.43,22.22,15.79,-6.43,0,458.71,red,,,,,OTC Link,CS,,,2229.3306,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-05,MNSEF,0.0151,0.0102,0.02,0.0099,0.0197,451577,560669,0.0147,14,-32.45,down,93.14,99.02,96.08,-2.94,1,0.81,green,,,,,OTC Link,OS,,,6638.1819,0.01,,-0.98,93.14,93.14,93.14,96.08,-2.94,1.0,10.0,-1.5,100.0,100.0,100.0,1.0,100.0,97.0,10.0,0.0,0.0,33.235,
2025-05-05,WCIG,0.0085,0.0057,0.0068,0.0055,0.0055,585133,707204,0.0058,6,-32.94,down,-3.51,22.37,18.86,-3.51,0,0.83,red,,,,,OTC Link,CS,,,3393.7713999999996,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-05,BBRRF,0.0099,0.0065,0.01,0.0065,0.0082,69005,140000,0.009,5,-34.34,down,26.15,53.85,53.85,0.0,1,0.49,green,,,,,OTC Link,OS,,,621.045,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-05,LEVGQ,0.0568,0.0356,0.0518,0.028,0.0436,115288,44426,0.0393,118,-37.32,down,22.47,66.85,45.51,-21.35,0,2.6,green,,,,,OTC Link,OS,,,4530.8184,0.0,,-3.37,12.36,16.29,22.47,45.51,-21.35,3.0,6.7,-15.83,76.4,82.5,100.0,1.0,100.0,65.5,6.7,1.0,34.27,3.268,
2025-05-05,CEOS,0.0115,0.0072,0.013,0.0072,0.013,167037,156906,0.0077,9,-37.39,down,80.56,80.56,80.56,0.0,1,1.06,green,,,,,OTC Link,CS,,,1286.1849,0.0,,5.56,80.56,80.56,80.56,80.56,0.0,5.0,83.3,0.0,100.0,100.0,100.0,1.0,100.0,100.0,0.0,0.0,0.0,0.926,
2025-05-05,FBRKF,0.0099,0.005,0.0088,0.0038,0.006,1553000,145000,0.0048,10,-49.49,down,20.0,100.0,76.0,-24.0,0,10.71,green,,,,,OTC Link,OS,,,7454.4,0.01,,28.0,20.0,20.0,20.0,76.0,-24.0,1.0,14.3,-31.82,77.6,100.0,100.0,1.0,100.0,44.0,28.6,0.0,0.0,14.857,
2025-05-05,TAWNF,0.03,0.01,0.01,0.01,0.01,89200,9550,0.01,6,-66.67,down,0.0,0.0,0.0,0.0,0,9.34,doji,,,,,OTC Link,OS,,,892.0,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-06,FOXO,1.2658,4.0397,4.7362,2.7064,3.2039,100231482,214151,3.5129,615587,219.14,up,-20.69,50.25,17.24,-33.0,0,468.04,red,,,,,OTC Link,CS,,,352103173.1178,352.1,,-21.42,-21.19,-27.16,-16.99,17.24,-33.0,83.0,24.6,-33.19,48.1,17.0,36.3,0.208,80.4,22.5,47.6,1.0,4.43,5.253,
2025-05-06,MRIN,0.6332,1.47,1.62,1.16,1.37,71196187,17451725,1.4397,261090,132.15,up,-6.8,31.29,10.2,-21.09,0,4.08,red,,,,,,unknown,,,102501150.4239,102.5,,6.12,-13.61,-12.23,-14.29,10.2,-21.09,5.0,1.3,-16.05,37.0,38.3,50.3,0.211,87.0,43.5,47.6,0.0,0.0,3.468,
2025-05-06,BLMZ,1.806,3.587,3.863,1.812,1.896,17143395,1943912,3.047,210273,98.62,up,-47.14,57.18,7.69,-49.48,0,8.82,red,,,,,,unknown,,,52235924.565000005,52.24,,-7.78,-4.49,-13.99,-12.66,7.69,-49.48,1.0,0.3,-49.52,99.7,30.8,47.3,0.122,45.5,6.7,41.5,0.0,0.0,4.821,
2025-05-06,AIFU,2.47,4.702,5.6,4.0,4.498,20547642,1232963,4.924,431643,90.36,up,-4.34,34.03,19.1,-14.93,0,16.67,red,,,216819079.84,115946032.0,XNAS,CS,115.95,216.82,101176589.208,101.18,0.18,-5.15,-11.48,-9.44,-4.34,19.1,-14.93,130.0,33.3,-20.54,31.5,10.3,15.8,0.253,47.9,28.1,44.9,0.0,0.0,2.688,
2025-05-06,CODQL,0.092,0.1463,0.1463,0.122,0.122,55000,10000,0.1264,4,59.02,up,-16.61,16.61,0.0,-16.61,0,5.5,red,,,,,OTC Link,OTHER,,,6952.000000000001,0.01,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-06,LINMF,0.0131,0.0206,0.0208,0.0115,0.012,373401,108000,0.0169,31,57.25,up,-41.75,44.9,0.73,-44.17,1,3.46,red,,,,,OTC Link,OS,,,6310.4769,0.01,,-29.61,-41.75,-41.75,-41.75,0.97,-44.17,0.0,0.0,-42.31,100.0,100.0,100.0,1.0,100.0,5.4,14.3,0.0,0.0,4.924,
2025-05-06,KTTA,1.42,2.21,3.79,1.45,1.52,225928787,148918,2.8082,1003525,55.63,up,-31.22,105.88,71.49,-34.39,0,1517.14,red,PHARMACEUTICAL PREPARATIONS,2834,18897725.1408,23091062.0,XNAS,CS,23.09,18.9,634453219.6534,634.45,9.78,4.54,23.53,39.37,37.97,71.49,-34.39,35.0,9.3,-60.16,96.2,33.2,58.9,0.025,65.4,2.6,48.5,0.0,0.0,8.671,
2025-05-06,EVKRF,0.0186,0.027,0.0286,0.019,0.0245,755950,1098784,0.0242,45,45.55,up,-9.26,35.56,5.93,-29.63,0,0.69,red,,,,,OTC Link,OS,,,18293.989999999998,0.02,,-19.26,5.93,-9.26,-9.26,5.93,-29.63,14.0,46.7,-14.34,95.2,100.0,100.0,1.0,100.0,57.3,10.0,0.0,0.0,1.728,
2025-05-06,EVGOW,0.1842,0.24,0.38,0.24,0.28,275503,10393,0.319,1346,30.29,up,16.67,58.33,58.33,0.0,0,26.51,green,"SERVICES-AUTOMOTIVE REPAIR, SERVICES & PARKING",7500,,18100000.0,XNAS,WARRANT,18.1,,87885.457,0.09,0.02,21.33,25.17,41.67,28.33,58.33,0.0,47.0,41.6,-25.0,0.0,26.8,58.8,0.785,85.7,32.1,19.5,0.0,0.0,2.387,
2025-05-06,HAMRF,0.058,0.037,0.058,0.037,0.056,64600,39015,0.041,43,-36.21,down,51.35,56.76,56.76,0.0,1,1.66,green,,,,,OTC Link,OS,,,2648.6,0.0,,24.32,51.35,51.35,51.35,56.76,0.0,1.0,7.1,-3.45,100.0,100.0,100.0,1.0,100.0,90.5,0.0,0.0,0.0,0.0,
2025-05-06,MNSEF,0.0197,0.0112,0.0112,0.0055,0.0055,484360,451577,0.01,13,-43.15,down,-50.89,50.89,0.0,-50.89,0,1.07,red,,,,,OTC Link,OS,,,4843.6,0.0,,-10.71,-50.89,-50.89,-50.89,0.0,-50.89,0.0,0.0,-50.89,0.0,100.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.893,
2025-05-06,GCAN,0.9,0.45,0.75,0.375,0.45,96286,9534,0.4908,245,-50.0,down,0.0,83.33,66.67,-16.67,0,10.1,doji,,,,,OTC Link,CS,,,47257.1688,0.05,,0.0,33.33,0.0,0.0,66.67,0.0,0.0,0.0,-40.0,66.7,82.8,100.0,1.0,100.0,0.0,5.5,1.0,33.33,6.667,
2025-05-07,EDGM,0.0122,0.0499,0.06,0.025,0.039,614721,664050,0.0411,46,309.02,up,-21.84,70.14,20.24,-49.9,0,0.93,red,,,,,OTC Link,CS,,,25265.033099999997,0.03,,-29.86,20.24,-21.84,-21.84,20.24,-49.9,8.0,27.6,-35.0,66.0,100.0,100.0,1.0,100.0,40.0,3.4,0.0,0.0,1.728,
2025-05-07,CNEY,4.05,6.5825,6.5825,4.3025,4.8325,9550848,1063606,6.04,276466,62.53,up,-26.59,34.64,0.0,-34.64,0,8.98,red,,,4923598.378,7358421.0,XNAS,CS,7.36,4.92,57687121.92,57.69,1.3,-10.25,-11.39,-8.09,-14.13,0.0,-34.64,0.0,0.0,-27.8,90.0,28.0,50.5,0.078,51.5,19.7,44.6,0.0,0.0,2.878,
2025-05-07,LSBPW,0.0219,0.0349,0.0498,0.0287,0.0287,64188,90171,0.0435,66,59.36,up,-17.77,60.46,42.69,-17.77,0,0.71,red,,,,,,unknown,,,2792.178,0.0,,42.41,-17.77,-17.77,-17.77,42.69,-17.77,6.0,50.0,-42.37,47.7,100.0,100.0,1.0,100.0,0.0,16.7,0.0,0.0,1.719,
2025-05-07,MTMCF,0.1261,0.2,0.3,0.13,0.17,295005,10000,0.2006,55,58.6,up,-15.0,85.0,50.0,-35.0,0,29.5,red,,,,,OTC Link,OS,,,59178.003,0.06,,42.5,0.0,1.25,-15.0,50.0,-35.0,1.0,3.1,-43.33,94.7,90.8,100.0,1.0,100.0,23.5,21.9,0.0,0.0,5.717,
2025-05-07,LINMF,0.012,0.0188,0.0188,0.013,0.013,93245,373401,0.0182,10,56.67,up,-30.85,30.85,0.0,-30.85,0,0.25,red,,,,,OTC Link,OS,,,1697.0590000000002,0.0,,-30.85,-30.85,-30.85,-30.85,0.0,-30.85,0.0,0.0,-30.85,85.3,100.0,100.0,1.0,100.0,0.0,20.0,0.0,0.0,0.745,
2025-05-07,MEGL,1.18,1.66,2.18,1.61,1.95,49703541,4339507,1.9424,282575,40.68,up,17.47,34.34,31.33,-3.01,0,11.45,green,,,5418533.5,4064050.0,XNAS,CS,4.06,5.42,96544158.0384,96.54,12.23,8.43,15.66,3.01,10.84,31.33,-3.01,85.0,21.8,-11.47,10.4,37.4,49.6,0.091,70.2,56.1,44.9,1.0,3.61,4.784,
2025-05-07,MNSEF,0.0055,0.0075,0.01,0.001,0.01,562524,484360,0.0056,16,36.36,up,33.33,120.0,33.33,-86.67,1,1.16,green,,,,,OTC Link,OS,,,3150.1344,0.0,,-33.33,33.33,33.33,33.33,33.33,-86.67,0.0,0.0,0.0,100.0,100.0,100.0,1.0,100.0,100.0,30.0,1.0,33.33,11.067,
2025-05-07,AMTFF,0.0544,0.0725,0.0752,0.052,0.0533,375923,19123,0.0567,30,33.27,up,-26.48,32.06,3.72,-28.33,1,19.66,red,,,,,OTC Link,OS,,,21314.8341,0.02,,-3.45,-27.45,-26.48,-26.48,3.72,-28.28,6.0,24.0,-29.12,100.0,100.0,100.0,1.0,100.0,5.6,4.0,0.0,0.0,0.094,
2025-05-07,AMODW,0.0601,0.08,0.0898,0.08,0.0898,65216,12643,0.0836,58,33.11,up,12.25,12.25,12.25,0.0,0,5.16,green,PATENT OWNERS & LESSORS,6794,,,XNAS,WARRANT,,,5452.057599999999,0.01,,0.0,12.25,12.25,12.25,12.25,0.0,9.0,90.0,0.0,0.0,100.0,100.0,1.0,100.0,100.0,10.0,0.0,0.0,0.25,
2025-05-07,SNRG,0.0213,0.0281,0.0281,0.0201,0.0201,98799,14353,0.0209,8,31.92,up,-28.47,28.47,0.0,-28.47,1,6.88,red,,,,,OTC Link,CS,,,2064.8990999999996,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-07,ARLYF,0.3425,0.45,0.45,0.35,0.3564,94466,56055,0.3634,72,31.39,up,-20.8,22.22,0.0,-22.22,0,1.69,red,,,,,OTC Link,OS,,,34328.9444,0.03,,-22.22,-18.71,-20.89,-20.8,0.0,-22.22,0.0,0.0,-20.8,93.0,97.2,100.0,1.0,100.0,6.4,5.9,0.0,0.0,0.816,
2025-05-07,CURI,3.3,4.33,5.3,4.2,4.63,10838977,425071,4.8785,63882,31.21,up,6.93,25.4,22.4,-3.0,0,25.5,green,SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION,7812,183640297.04999998,58298507.0,XNAS,CS,58.3,183.64,52877949.2945,52.88,0.19,11.78,12.1,16.13,13.16,22.4,-3.0,23.0,6.0,-12.74,12.6,55.8,70.8,0.06,100.0,38.6,45.5,3.0,17.79,4.91,
2025-05-07,HPST,0.0227,0.0155,0.031,0.0155,0.031,100555,10063,0.0238,13,-31.81,down,100.0,100.0,100.0,0.0,1,9.99,green,,,,,,unknown,,,2393.2090000000003,0.0,,54.84,100.0,100.0,100.0,100.0,0.0,7.0,87.5,0.0,100.0,100.0,100.0,1.0,100.0,100.0,25.0,0.0,0.0,4.758,
2025-05-07,MBYMF,0.011,0.0075,0.0094,0.0069,0.0092,210600,200000,0.0078,10,-31.82,down,23.33,32.67,24.67,-8.0,0,1.05,green,,,,,,unknown,,,1642.6799999999998,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2025-05-07,CSDX,0.098,0.0666,0.0798,0.0545,0.059,273486,16963,0.0631,35,-32.04,down,-11.41,37.99,19.82,-18.17,0,16.12,red,,,,,OTC Link,CS,,,17256.9666,0.02,,-9.91,-11.41,-11.41,-11.41,19.82,-18.17,7.0,58.3,-26.07,42.0,100.0,100.0,1.0,100.0,17.8,8.3,0.0,0.0,0.738,
2025-05-07,VSTS,8.71,5.44,5.87,5.2,5.44,14008661,2916342,5.4343,92046,-37.54,down,0.0,12.32,7.9,-4.41,0,4.8,doji,WHOLESALE-MISCELLANEOUS NONDURABLE GOODS,5190,1027882227.02,131948938.0,XNYS,CS,131.95,1027.88,76127266.47230001,76.13,0.11,-0.18,6.25,2.21,0.0,7.9,-4.41,12.0,3.1,-7.58,13.1,17.2,27.4,0.892,84.8,33.6,40.0,3.0,4.6,1.896,
2025-05-07,PTN,0.17,0.103,0.107,0.0866,0.0941,14571856,2810015,0.0999,18529,-39.41,down,-8.64,19.81,3.88,-15.92,0,5.19,red,PHARMACEUTICAL PREPARATIONS,2834,39777006.555,1772199.0,XASE,CS,1.77,39.78,1455728.4144000001,1.46,8.22,-13.11,-2.91,-1.94,-3.4,3.88,-15.92,43.0,24.9,-12.06,6.0,46.4,63.0,0.283,91.2,36.8,31.8,0.0,0.0,3.472,
2025-05-07,STGZ,0.035,0.02,0.03,0.02,0.03,98500,292653,0.0222,15,-42.86,down,50.0,50.0,50.0,0.0,0,0.34,green,,,,,OTC Link,CS,,,2186.7000000000003,0.0,,34.5,50.0,50.0,50.0,50.0,0.0,5.0,62.5,0.0,66.7,100.0,100.0,1.0,100.0,100.0,25.0,0.0,0.0,6.187,
2025-05-07,CEOS,0.0145,0.0081,0.0129,0.0081,0.0129,53676,49781,0.0089,7,-44.14,down,59.26,59.26,59.26,0.0,0,1.08,green,,,,,OTC Link,CS,,,477.7164,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
